text,label
O site continuará a funcionar se o gateway de pagamento cair.,non_functional
"O sistema deverá ser capaz de exibir um menu o tempo todo para facilitar o recebimento manual de pedidos, caso seja necessário.",non_functional
O sistema deverá filtrar os dados por: Locais e Eventos Principais.,functional
The system shall display all the available components of the product to configure.,functional
The software system needs a robust security mechanism in place so that unauthorized users are not allowed access to parts of the system.,non_functional
O estimador deve procurar peças recicladas disponíveis usando uma lista de fornecedores de peças preferenciais.,functional
"O site deve fornecer o mais alto grau de segurança aos usuários registrados. Todas as transações feitas devem ser seguras. As informações confidenciais transmitidas de e para o site devem ser protegidas. O roubo de identidade e outros problemas relacionados com a segurança devem ser resolvidos. Deve ser evitada a transmissão não autorizada de informações confidenciais do usuário a sites de terceiros para referência. Com base no acordo do usuário, as informações devem ser processadas. Todas as informações sobre o usuário cadastrado devem ser armazenadas de forma segura no banco de dados central.",non_functional
If projected  the data must be understandable. On a 10x10 projection screen  90% of viewers must be able to determine that Events or Activities are occuring in current time from a viewing distance of 100,non_functional
O produto deve ser fácil de aprender para um corretor de imóveis.,non_functional
O sistema deverá acomodar grandes itens de dados sem falhas.,non_functional
The audit report shall include the percentage of available recycled parts used in the estimate,functional
As informações devem ser marcadas de acordo com quem está inserindo os dados.,functional
Responsável pela gestão de estoques de cada item de produto.,functional
The website will comply with W3C standards.,non_functional
O sistema deve ser intuitivo e autoexplicativo.,non_functional
Os administradores do programa e os membros da equipe de enfermagem poderão adicionar classes ou seções clínicas a uma sequência de aulas,functional
The system shall allow the administrator to remove physical locations.,functional
"Para que o sistema funcione com sucesso, o sistema de registo deve ser integrado com outros serviços de TI e com o portal.",non_functional
A new user must be able to be added to the system within 10 minutes. 90% of new users are able to log into the system within 10 minutes.,non_functional
Na compra de um filme em streaming ou cartão pré-pago via cartão de crédito o tempo de processamento deverá ter no máximo 15 segundos de resposta.,non_functional
O sistema exibirá as despesas de envio.,functional
The product shall ensure that only company employees or external users with company-approved user IDs may have product access.  100% of all logons shall be by either company employees or external users with company-approved user IDs.,non_functional
The list of dispute cases that are displayed after a search is performed must be color coded for easy identification of dispute cases based upon the dispute case status.,non_functional
O Sistema de Disputas facilitará a entrada direta de dados de um caso de disputa através de uma interface de usuário que suporta respostas em tempo real aos usuários.,functional
O sistema deverá localizar a instalação de reparo preferida com as classificações mais altas para os critérios de entrada,functional
The product shall information Security. The product shall enable privacy by encryption WS-Security and Integrity Checking.,non_functional
The product shall be capable of handling the existing 1000 users. This number is expected to grow 5 times within the next year.,non_functional
O produto continuará a atribuir turnos até o jogo terminar.,functional
It must store the most recent copy of information in its application data folder.,functional
All login attempts shall be done so in a secure manner.,non_functional
O site será capaz de suportar 100.000 clientes.,non_functional
"Os administradores do programa/membros da equipe de enfermagem terão a capacidade de modificar informações relacionadas a um estudante de enfermagem, incluindo carteira de estudante, nome do aluno, número de telefone, status de e-mail (tempo integral ou meio período) e programa de estudo.",functional
O Sistema de Disputas fornecerá aos usuários a capacidade de acompanhar um caso de disputa por meio de ações de acompanhamento.  A lista de ações de acompanhamento disponíveis para um determinado caso de disputa deve ser filtrada pelo status do caso e pelo nível de acesso do usuário.,functional
Defect reports will be available to technical units on a 24x7 basis.,non_functional
"Se projetados, os dados devem ser legíveis.  Em uma tela de projeção 10x10, 90% dos espectadores devem ser capazes de ler dados de eventos/atividades a uma distância de visualização de 30",non_functional
The system must be quickly accessible by both managers and chefs.,non_functional
All credit card information will be secured on the server  and only accessible by authorized Izogn administrators.  Information will be encrypted in the database.,non_functional
Once a game is initiated  the product shall display an offensive grid to each player.,functional
The product shall be able to display calendar dates and times according to the user’s locale.  90% of survey respondents from each target market country will find that the date and time formatting of the product is correct.,non_functional
The system shall link Events back to either the Sync Matrix 1.0 or the Exercise Managment Tool 1.0 applications for modifications.,functional
The system should maintain correct schedules of labs and the documentation of all the lab equipment.,functional
The product shall use symbols and words that are naturally understandable by the realtor community.,non_functional
The system shall display the FAQ’s upon request.,functional
Customized information is displayed.,functional
"O sistema deverá estar disponível 99,5% do tempo.",non_functional
The server will support a maximum of 1000 simultaneous users.,non_functional
The system shall allow user to select the order to be changed.,functional
When a game is ended  the product shall notify the players that the game is ended.,functional
The system’s back-end servers shall only be accessible to authenticated administrators.,non_functional
Somente usuários autorizados terão acesso às informações pessoais dos alunos.,non_functional
Somente avaliadores com função de supervisor podem atualizar as classificações preferenciais das instalações de reparo. Os usuários sem a função de supervisor não podem acessar as classificações da instalação de reparo.,non_functional
The adjuster shall enter the preferred repair facility on the estimate assignment.,functional
O site deverá solicitar e autorizar o pagamento com cartão de crédito antes de permitir que um usuário transmita um filme.,functional
Os aplicativos de Disputas deverão interagir com o Banco de Dados de Informações do Comerciante. O banco de dados de informações do comerciante fornece informações detalhadas sobre o comerciante. Todas as informações detalhadas do comerciante deverão ser obtidas no Banco de Dados de Informações do Comerciante.,non_functional
System will use secured database,non_functional
Os endereços IP de onde a transação foi feita serão registrados.,non_functional
The product shall display the grids within a circle as a view from a periscope.,non_functional
The Disputes application shall support 350 concurrent users without any degradation of performance in the application.,non_functional
It should not take more than 120 seconds for a new user to register for an account.,non_functional
The system shall allow the user to modify the date preference set of an already submitted meeting response.,functional
O produto deverá registrar todos os equipamentos que foram reservados.,functional
The system shall use the SMTP mail protocol.,non_functional
The system should use the company colors and logos.,non_functional
"O sistema deve ser responsivo. No Centro de Teleserviços DePaul, quando um supervisor usa o sistema para visualizar a programação de um chamador, o tempo de resposta do sistema não deve ser superior a 2 segundos em 90% do tempo e não superior a 5 segundos no restante do tempo.",non_functional
The product shall interface CSR and Datastream.The product shall exchange messages between CSR and EAM on a real time basis without any direct interfaces between two systems.,non_functional
O sistema permitirá ao usuário confirmar a conclusão da configuração atual.,functional
The system shall color code events according to their variance from current time.,functional
Program Administrators/Nursing Staff Members shall be able to cancel a clinical lab section only if there are no students registered for that clinical lab section.,functional
O sistema permitirá que os clientes cancelem sua conta. O processo não levará mais de 2 minutos.  O banco de dados marcará a conta como inativa e o usuário não conseguirá fazer login no site.,non_functional
"O produto será traduzido para idiomas estrangeiros que não sejam os idiomas dos países do mercado-alvo em versões futuras.  Para cada mercado-alvo emergente, não deverá demorar mais de 5 dias para configurar o produto para o idioma desse mercado.",non_functional
"O sistema deverá prever um acordo contratual com um fornecedor de serviços de Internet para acesso T3 com disponibilidade de 99,9999%.",non_functional
The system shall allow user to view detailed sitemap.,functional
O sistema exibirá Eventos ou Atividades.,functional
O sistema deverá fornecer uma imagem digital para cada produto do catálogo de produtos.,non_functional
The Disputes System must provide a confirmation to the user upon the creation of a chargeback request. The confirmation must contain the following information; the dispute case number  the type of chargeback requested (pending or immediate)  and the date that the merchant response is due.,functional
Todas as atualizações em arquivos de dados ou banco de dados devem ser iniciadas no Sistema de Disputas.,non_functional
O sistema deve permitir que um usuário defina os segmentos de tempo,functional
O sistema exibirá todas as opções de financiamento disponíveis.,functional
O sistema deverá validar o valor disponível na conta do usuário antes de liberar fundos para o usuário.,functional
The application shall run on a web application server.,non_functional
The Disputes System must provide different levels of access with regard to disputes case initiation and follow-up actions.,functional
The product shall be available for distribution via the Internet as a binary or ZIP file.,non_functional
The product shall able to handle a large number of games simultaneously.,non_functional
Os dados confidenciais serão criptografados antes de serem enviados por conexões inseguras como a Internet.,non_functional
O sistema utilizará mensagens keep-alive periódicas de 30 segundos entre os tablets e o servidor para monitorar o status operacional do tablet.,non_functional
O sistema de agendamento de reuniões cancelará uma reunião devido ao cancelamento de um participante importante.,functional
O produto deve estar em conformidade com os padrões e requisitos da página intranet da ENET Securities. 95% da aparência do produto será aprovada pelo grupo de Arquitetura antes da implementação. Os 5% restantes serão corrigidos e aprovados dentro de um mês após o lançamento do produto.,non_functional
The product shall prevent the player from overlapping ships on their grid.,functional
O sistema utilizará a tecnologia Secure Socket Layer (SSL) para garantir que todos os pagamentos feitos on-line e os logins dos usuários sejam seguros.,non_functional
O sistema deve usar o software de proteção antivírus padrão da organização para ajudar a monitorar ameaças a si mesmo.,non_functional
The leads washing functionality will insert all leads captured by the web service.,functional
The Disputes application shall interface with the Cardmember Information Database. The Cardmember Information Database provides detailed information with regard to a cardmember. All cardmember detail information must be obtained from the Cardmember Information Database.,non_functional
As classificações preferenciais da instalação de reparo serão salvas pelo sistema.,functional
A manutenção do produto estará dentro das janelas de manutenção corporativa estabelecidas.,non_functional
The bottom 3/4 of the table will hold events that occur according to its relevance to current time.,functional
"O produto deve ser robusto com tolerância a falhas. O produto deve ter tolerância a falhas usando técnica de recuperação, transação compensatória e roteamento em torno de falhas.",non_functional
Os administradores do programa e os membros da equipe de enfermagem poderão adicionar um único aluno a uma coorte,functional
"O produto levará um tempo de carregamento inicial dependendo da força da conexão com a Internet, que também depende da mídia a partir da qual o produto é executado.",non_functional
The system shall have high availability every day of the year. The system must be available for use between 12:00AM and 6:00PM all days of the year.,non_functional
O produto continuará a operar durante alterações de atualização ou adição de novos recursos. O produto deverá ser capaz de continuar a operar sem interrupção no serviço devido a novas adições de recursos.,non_functional
The client should agree to EULA before using our software.,non_functional
Um banco de dados primário será usado para armazenar dados em cache para usuários ativos.,non_functional
O produto deverá ser capaz de atender aos 1.000 usuários existentes. Espera-se que esse número cresça 5 vezes no próximo ano.,non_functional
O sistema de agendamento de reuniões deve reagendar uma reunião para apoiar a resolução de conflitos.,functional
O produto encerrará o jogo quando um golpe do jogador atacante resultar no afundamento do último navio do jogador defensor que não havia sido previamente marcado como afundado.,functional
A secure server will be required to ensure confidentiality of customer’s credit card and other details.,non_functional
O sistema permitirá que o usuário modifique o conjunto de preferências de data de uma resposta de reunião já enviada.,functional
The product shall be easy to use. 90% of users will be able to successfully reserve a conference room within 5 minutes of product use.,non_functional
Vendors must take permission from the Administrator for selling their products under the site. Administrator will test product’s quality according to its market price to permit vendor for selling purpose.,functional
Novos usuários podem se inscrever criando um novo ID.,functional
The product shall interface with the ChoiceParts system once per day at approximately 1:00 AM.,non_functional
The system shall provide charts for the Activity or Event actual versus assumed time.,functional
O sistema permitirá ao usuário decorar seu donut.,functional
The streaming server will have anti-virus software to prevent infection of malicious viruses.,non_functional
O sistema exibirá os métodos de pagamento disponíveis para pagamento.,functional
O administrador Izogn deve ser capaz de adicionar novos produtos ao site em 2 minutos.,non_functional
Only adjusters can request recycled parts audit reports. No users without an adjuster role shall request recycled parts audits.,non_functional
The search results shall be returned no later 30 seconds  after the user has entered the search criteria,non_functional
The system should keep the customer contact number.,functional
Os membros da equipe devem ser capazes de concluir um conjunto de tarefas em tempo hábil.,non_functional
O site evitará que seus dados sejam corrompidos quando dados incorretos forem inseridos.,non_functional
The washing process must use a non binding  neutral data format  such as xml  when receiving and processing lead data.,non_functional
95% dos usuários não precisarão ler o manual do usuário para poder utilizar o aplicativo.,non_functional
O sistema fornecerá suporte multilíngue.,non_functional
The system shall be able to display a menu at all times to facilitate manual order taking should the need arise.,non_functional
Uma falha no login alertará o médico/farmacêutico.,functional
The system shall debit the user’s account upon withdrawal of funds.,functional
A senha do garçom usada para login no tablet deve ser alterada a cada três meses.,non_functional
O estimador deve procurar peças recicladas disponíveis utilizando informações sobre peças danificadas do veículo.,functional
O Sistema de Disputas permitirá ao usuário criar ou iniciar uma solicitação de estorno.  O sistema deve solicitar que o usuário insira as informações necessárias para iniciar uma solicitação de estorno. A solicitação de estorno resulta em uma notificação de estorno impressa que é enviada ao comerciante indicando que sua conta será estornada se nenhuma prova for fornecida de que a transação contestada é válida.,functional
"visualizando os detalhes de um filme, o site exibirá a descrição do filme, ator e diretor, inserida pelo administrador.",functional
O produto fornecerá Portais. O produto ajudará os Administradores de Sistema a analisar as transações com relatórios ad-hoc e KPIs (Indicadores Chave de Desempenho),non_functional
O sistema deve consultar o usuário sobre o tipo de conta.,functional
O produto atualizará o equipamento existente na sala.,functional
Os fornecedores devem obter permissão do Administrador para vender seus produtos no site. O administrador testará a qualidade do produto de acordo com seu preço de mercado para permitir o vendedor para fins de venda.,functional
Responsible for properly allocating the selected product according to the customer’s choice and delivering product to the customer.,functional
The Disputes application shall interface with the Cardmember Posting and Billing System.  This will allow the Disputes application to request adjustments to cardmember and merchant’s accounts. All adjustment requests must be sent to the Cardmember Posting and Billing System.,non_functional
The application should be able to support 100 concurrent users without any performance degradation.,non_functional
O relatório de auditoria de peças recicladas deverá ser devolvido ao usuário dentro de 10 segundos.  O relatório de auditoria deverá ser devolvido no prazo de 10 segundos.,non_functional
Selected or specified patient’s information is loaded.,functional
O sistema exibirá mensagens de confirmação aos usuários dentro de 4 segundos após o usuário enviar informações ao sistema.,non_functional
The system shall enable user to add one or more component to the configuration.,functional
The system shall allow user to enter the order information for tracking.,functional
100% of merchant services representatives shall be able to successfully perform a follow up action on a dispute case on the first encounter after completing the training course.,non_functional
Espera-se que o sistema tenha uma resposta em tempo razoavelmente curto. O eleitor deve ser capaz de fazer login e obter resposta às suas solicitações em 2 a 3 segundos.,non_functional
O sistema deve exigir que o usuário indique a hora em que o donut deve ser entregue.,functional
The product shall allow a player to initiate a game by selecting another available player from the list of players.,functional
Todas as adições de novos usuários e modificações no acesso do usuário serão registradas no Relatório do Usuário.,non_functional
O produto deverá ter aparência conservadora e profissional.,non_functional
O agendador de reuniões deve ser acessado pela Web.,non_functional
Program Administrators and Nursing Staff Members shall be able to add a single student to a cohort,functional
A funcionalidade de lavagem de leads irá inserir todos os leads capturados pelo serviço web.,functional
"Se um lead for pontuado na faixa alta, o sistema fornecerá os dados e a pontuação do lead ao sistema corporativo.",functional
The WCS system shall be available at all times as long as IBM’s internal intranet W3 is accessible. The WCS system will be available 95% of the time IBM’s internal intranet W3 is available.,non_functional
O sistema permitirá ao usuário escolher o recheio que deseja.,functional
Todas as regras de negócios especificadas no Sistema de Controvérsias deverão estar em conformidade com as diretrizes do Regulamento E e do Regulamento Z.,non_functional
The product is expected to run on Windows CE and Palm operating systems.,non_functional
100% of cardmember services representatives shall be able to successfully create a dispute case on the first encounter after completing the training course.,non_functional
The website shall continue to operate if the streaming server goes down.,non_functional
O sistema exibirá a duração provisória do envio.,functional
The product shall comply with corporate User Interface Guidelines,non_functional
O sistema permitirá que os usuários visualizem informações sobre os modelos de localização distribuídos disponíveis (se houver).,functional
O tempo máximo de espera para um usuário navegar de uma tela para outra no aplicativo Disputas não deverá ser superior a 5 segundos.,non_functional
"Uma descrição e hora/data de cada prescrição solicitada ou fornecida é exibida, começando pela mais recente.",functional
The system shall have a MDI form that allows for the viewing of the graph and the data table.,functional
O produto permitirá que o usuário visualize relatórios e compromissos CMA de resultados de pesquisa baixados anteriormente.,non_functional
A Interface Operacional deverá ter um Tempo Médio entre Falhas não inferior a 7 dias.,non_functional
Somente usuários autorizados terão acesso às informações do centro clínico.,non_functional
Website shall allow the Izogn administrator to approve a review posted by a customer.,functional
The system shall retain the available recycled parts and suppliers returned from the search.,functional
O Sistema permitirá a geração sob demanda de todos os documentos de Ajuste de Quantidade de Estoque desde determinado momento.,functional
The system shall allow user to register for newsletters and surveys in the profile.,functional
Permita que um usuário logado poste respostas.,functional
The system shall display detailed information of the selected products.,functional
O sistema deverá suportar a capacidade de realizar uma operação de envio e recebimento.,functional
O sistema deverá mostrar as reuniões ao usuário em ordem crescente de tempo por padrão.,functional
The system shall operate on Unix and Windows operating systems.,non_functional
The product shall be able to send meeting notifications via different kinds of end-user specified methods.,functional
O mapa do campus deverá ter um botão de pausa/retomada. O botão de pausa e retomada permitirá ao usuário rolar e selecionar outros edifícios sem ser interrompido pelo recurso automático de busca e anúncio.,non_functional
The audit report shall include the number of available recycled parts from the original search results.,functional
O Sistema deverá ser capaz de fazer backup automaticamente dos dados comerciais e restaurá-los sob demanda.,non_functional
"O processo de lavagem deve usar um formato de dados neutro e não vinculativo, como xml, ao receber e processar dados de chumbo.",non_functional
100% of the cardmember and merchant services representatives shall use the Disputes application regularly after a 2-day training course.,non_functional
The vendor will verify the invalid lead.,functional
The system shall be able to issue a specific amount of money to the user.,functional
O sistema permitirá que o usuário se registre em uma conta em qualquer página do sistema.,functional
O sistema permitirá que o usuário modifique o conjunto de preferências de localização de uma resposta de reunião já enviada.,functional
The product shall ensure that only supervisors can enter a caller’s schedule.The product must ensure that supervisors are allowed to access advertise empty time slots.,non_functional
The system shall display all the available promotions to the user.,functional
The product shall simulate the look of ships at sea.,non_functional
O sistema terá diferentes tipos de usuários e cada usuário terá restrições de acesso.,non_functional
O produto deve suportar o Internet Explorer 5.5 e superior.,non_functional
Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Nursing Student  including student ID  student name phone number e-mail status (full time or part time) and program of study.,functional
Deverá gerar um relatório sobre a reclamação registrada ao administrador e um relatório de resposta ao usuário que enviou suas dúvidas.,functional
O sistema permitirá que o usuário insira as informações do cliente e do produto para suporte.,functional
All movies shall be streamed on demand  at any time of the day.,non_functional
Any page of the application should not take more than 6 seconds to load on a DSL broadband connection.,non_functional
O sistema permitirá ao usuário visualizar sua programação.,functional
All Web pages generated by the system shall be fully downloadable in no more than 10 seconds over a 40KBps modem connection.,non_functional
O site continuará funcionando se o servidor de streaming cair.,non_functional
The owner shall have free access to all of the streaming movies.,functional
O sistema permitirá ao administrador adicionar/remover categorias no site em menos de 5 minutos.,non_functional
The Disputes System must allow the user to create three unique types of ticket retrieval requests.  The three types of ticket retrieval requests are (1) Request for original receipt (2) Request for a copy of the receipt or (3) Request for a portfolio. A portfolio consists of documentation that would provide proof of a purchase such as the documentation that is received from a car rental agency that is more than a sales receipt.,functional
O Sistema de Controvérsias deve impedir que os usuários acessem quaisquer casos de disputas que não pertençam à sua base de titulares de cartão.,functional
O estimador deve aplicar peças recicladas selecionadas à estimativa de colisão.,functional
A secondary database will be used to store historical statistics and data.,non_functional
Program Administrators/Nursing Staff Members shall have the ability to modify information relating to a Program of Study within the Nursing Department including the Program of study name  and required classes for that Program of Study.,functional
The system should ask the user to key in the pickup date.,functional
O produto deve ser robusto. O produto deve evitar falhas com base na adoção de padrões.,non_functional
O display deverá ter duas regiões: à esquerda 2/3 do display é gráfico e à direita 1/3 do display é uma tabela de dados,functional
The Dispute System shall provide the users with the ability to follow up on a dispute case via follow-up actions.  The list of available follow up actions for a given dispute case must be filtered by the status of the case and the access level of the user.,functional
Os usuários deverão fazer login de acordo com a política de acesso restrito ao sistema de computador.,non_functional
The system shall enable user to enter the search text on the screen.,functional
A database management system such as Oracle  DB2  MySql or HSQL will need to be integrated with the product.,non_functional
The product shall create an exception log of problems encountered within the product for transmission to our company for analysis and resolution.,non_functional
Pode consultar o Administrador sobre a qualidade e publicidade do produto.,functional
The website shall be available for use 24 hours per day  365 days per year.,non_functional
Program Administrators and Nursing Staff Members shall be able to add a new clinical lab section for an existing clinical class into the System.,functional
O produto deverá cumprir os regulamentos de seguros relativos ao processamento de sinistros.,non_functional
The product must support Internet Explorer 5.5 and above.,non_functional
"Quando um tiro é marcado como acertado, o produto deve simular o som de um tiro atingindo seu alvo.",non_functional
The system shall allow the administrator to remove equipment.,functional
The adjuster shall be able to override the preferred repair facitlity on the estimate assignment.,functional
"Os relatórios de defeitos estarão disponíveis para as unidades técnicas 24 horas por dia, 7 dias por semana.",non_functional
O sistema deverá rodar em Windows Server 2003.,non_functional
O sistema solicitará uma resposta do usuário às mensagens do iniciador ou do mediador.,functional
O Sistema de Disputas deve fornecer ao usuário a capacidade de iniciar um único caso de disputa em múltiplas transações que pertençam a um único comerciante.,functional
Um garçom só poderá fazer login em um tablet por vez.,non_functional
Os cartões pré-pagos serão distribuídos por e-mail ou através de cartão impresso em papel.,functional
The website should have an African feel  but should not alienate non-Africans.  The website should use animation on pages which are describing the services  to grab the users attention and encourage them to sign up.,non_functional
Deve permitir que um usuário faça login.,functional
The system shall allow the user to modify the location preference set of an already submitted meeting response.,functional
As páginas da intranet devem ser exibidas adequadamente em todas as resoluções de 800x600 e superiores. A exibição de todas as páginas estará correta em 95% das resoluções anteriores à implementação. Os 5% restantes serão corrigidos dentro de uma semana após a notificação da exibição incorreta.,non_functional
The product shall adhere to the corporate online availability schedule.  The application is brought down only within 98% of the scheduled outages per the availability schedule.,non_functional
The meeting scheduler system shall be able to select a participant as an important participant.,functional
The application shall match the color of the schema set forth by Department of Homeland Security,non_functional
A non-clinical class shall specify the course name  lecture room requirements  and instructor needs.,functional
The system will support mobile users in some way.,non_functional
O sistema exibirá todos os produtos correspondentes com base na pesquisa.,functional
The system shall allow the user to register for an account from any page in the system.,functional
O sistema permitirá que o usuário role o mapa do campus na guia do mapa do campus.,non_functional
"Programadores e desenvolvedores de aplicativos terão acesso ao código-fonte para solucionar bugs ou melhorias do sistema conforme necessário. O suporte do administrador de rede e do DBA também é necessário para manter o tempo de atividade do sistema 24 horas por dia, 7 dias por semana.",non_functional
Deve ser capaz de baixar o registro médico mais recente.,functional
O site deve usar Flash para fornecer animação na página inicial.,non_functional
O site deve agradar a todos os africanos e não apenas aos nigerianos.,non_functional
"O produto estará disponível 99% do tempo. Justificativa: Para evitar a interrupção do serviço durante os períodos de maior movimento de resposta do atendimento ao cliente. O produto estará disponível 99,99% do tempo nos dias úteis normais.",non_functional
O produto deve registrar entradas de reuniões.,functional
O uso do sistema não deve causar nenhum dano aos usuários humanos.,non_functional
The website should use Flash to provide animation on the home page.,non_functional
O produto deve garantir que apenas os supervisores possam visualizar a programação de todos os chamadores. O produto deve garantir que os supervisores tenham permissão para acessar os horários vazios dos anúncios.,non_functional
"Se uma conta de usuário for revogada, ela só poderá ser instanciada novamente pelo Administrador do Sistema.",non_functional
"Um funcionário poderá usar o produto com sucesso em poucos minutos.  Depois de navegar informalmente no produto por menos de 15 minutos, os usuários poderão configurar reuniões e reservar salas de conferência com sucesso.",non_functional
O sistema notificará o usuário sobre quaisquer alterações feitas no pedido.,functional
Todas as transações de rede que envolvam informações financeiras ou informações de identificação pessoal serão criptografadas.,non_functional
Ele deve armazenar a cópia mais recente das informações na pasta de dados do aplicativo.,functional
Somente pessoal autorizado pode acessar informações de vendas.,non_functional
Users shall be required to log in to the Cafeteria Ordering System for all operations except viewing a menu.,functional
O sistema deve exigir que o usuário indique a hora em que o donut deve ser entregue,functional
O produto deverá utilizar um menu de navegação padrão familiar à maioria dos usuários da web.,non_functional
O sistema deve manter o número de contato do cliente.,functional
Ele deve fornecer uma visão detalhada de todos os dados do prontuário médico após o login.,non_functional
The product and/or dependent databases/filesystems shall remain operational as a result of the input of malicious data.  The product and/or dependent databases/filesystems shall not crash 100% of the time that malicious data is input into the product.,non_functional
The meeting scheduler system may suggest a “virtual meeting” for available “time slots” if no location is available or feasible for the meeting.,functional
Nenhuma avaliação de lead será concluída em um período superior a 25 segundos para 97% de todos os leads processados.,non_functional
"Assim que o jogo for iniciado, o produto exibirá uma grade defensiva para cada jogador",functional
Enable a logged in user to ask questions.,functional
O site deve interagir com a API da CyberSource para processar transações de cartão de crédito.,non_functional
O produto deve garantir que apenas funcionários da empresa ou usuários externos com IDs de usuário aprovados pela empresa possam ter acesso ao produto.  100% de todos os logons deverão ser feitos por funcionários da empresa ou usuários externos com IDs de usuário aprovados pela empresa.,non_functional
"O produto estará disponível durante o horário comercial normal. Desde que o usuário tenha acesso ao PC cliente, o sistema estará disponível 99% do tempo durante os primeiros seis meses de operação.",non_functional
The system shall support the ability to perform a send only operation.,functional
The system shall allow a text search that users may use to find mail messages.,functional
O produto deverá registrar agendas de reuniões atualizadas.,functional
Scripts de integridade de dados serão executados semanalmente para verificar a integridade do banco de dados.,non_functional
O site não deve ser ofensivo a grupos religiosos ou étnicos.,non_functional
Um sistema de gerenciamento de banco de dados como Oracle DB2 MySql ou HSQL precisará ser integrado ao produto.,non_functional
O sistema permitirá ao usuário cancelar o pedido.,functional
O produto permitirá ao usuário selecionar um idioma escolhido em um dos países do mercado-alvo.,non_functional
"Quando o golpe resultar no afundamento de um navio, o produto notificará os jogadores de que o navio foi afundado.",functional
Todos os filmes serão transmitidos sob demanda a qualquer hora do dia.,non_functional
"O produto fornecerá multithreading e balanceamento de carga. O produto fornecerá tecnologia multithreading, bem como balanceamento de carga para superar picos de carga de dados e tráfego.",non_functional
Um display não exigirá que o usuário faça login.,non_functional
"O design do site deve ser moderno, limpo e conciso.",non_functional
O sistema deverá exibir no perfil os itens mais pesquisados ​​pelo usuário.,functional
"Os usuários deverão fazer login no sistema para todas as operações, exceto as operações na página de login.",non_functional
O aplicativo deve estar conectado ao dispositivo GPS.,non_functional
Retornar à lista estará disponível se o paciente carregado não estiver correto.,functional
Customer must logout of the site after purchasing products.,functional
The meeting scheduler system may (optionally) automatically propose another meeting if current meeting is canceled by an important participant.,functional
A cada 1000 acessos ao sistema o sistema fica disponível 999 vezes.,non_functional
"Para evitar ataques, o sistema deve gerar palavras aleatórias e pedir ao usuário que as insira corretamente em várias tentativas.",non_functional
The product shall provide Monitoring Services.The product shall be easy for System Administrators and DBAs to use after two weeks of usage.,non_functional
The campus map shall have a pause/resume button. The pause and resume button will allow the user to scroll and select other buildings without being interrupted by the automatic search and announce feature.,non_functional
The system shall be displayable on any work computer a CCR user may have. The system interface shall be formatted to display at 800 by 600 pixel resolution.,non_functional
"O sistema notificará as partes afetadas quando ocorrerem alterações que afetem as coortes, incluindo, entre outras, alterações na sequência do programa de estudo de uma coorte e alterações na programação de uma determinada semana (laboratório cancelado esta semana devido a doença do instrutor).",functional
O produto deve ser utilizado em ambientes de escritório.,non_functional
O sistema deverá manter o local para onde o donut será enviado.,non_functional
O usuário deverá localizar facilmente as instruções durante a utilização do produto.  A ajuda do usuário pode ser encontrada em 90% do sistema.,non_functional
For each shot  the product shall notify the players whether the shot was a hit or miss.,functional
Devemos ser capazes de interagir com qualquer navegador HTML.,non_functional
When a game is ended  the product shall allow each player to remove himself or herself from the list of players.,functional
"O produto deverá interagir com o sistema ChoiceParts uma vez por dia, aproximadamente à 1h.",non_functional
Permita que um usuário logado faça perguntas.,functional
The system should take the customer name.,functional
Os ícones ilustrarão claramente o recurso que representam.,functional
Todas as informações cadastradas do cliente serão armazenadas e mantidas no banco de dados mesmo após o cliente cancelar sua conta.,functional
The leads washing functionality will verify the users authentication and rights to make parameter updates.,functional
Only authorized users shall have access to the portion of the system that interfaces with CampusConnect.,non_functional
"O produto deverá ser instalado por um corretor de imóveis não treinado, sem recurso a instruções impressas separadamente.",non_functional
The product shall provide Dynamic Change Support and Transparent resource addition.The product shall support Transparent Resource addition and Dynamic Change support to provide scalability and avoid service interruptions of more than 1 day.,non_functional
O produto será capaz de processar 10.000 transações por hora dentro de dois anos após seu lançamento.  Este número aumentará para 20.000 na versão 2.,non_functional
Each account must securely store all of its data.,non_functional
The system shall allow user to specify custom meeting locations.,functional
O sistema deve usar uma interface baseada em texto para exibir uma lista de correspondências disponíveis.,non_functional
O sistema permitirá ao usuário escolher sua cobertura preferida.,functional
O produto permitirá ao jogador posicionar os navios verticalmente em sua grade.,functional
The system shall allow user to update the profile information.,functional
Um banco de dados secundário será usado para armazenar estatísticas e dados históricos.,non_functional
Todos os usuários poderão utilizar o sistema após um dia de treinamento.,non_functional
The product shall adhere to the corporate Architecture guidelines,non_functional
The product shall be easy for customers with novice skills on the  Internet to purchase and watch streaming movies.  Customers should be able to purchase and watch a pre-determined movie in under 3 minutes.,non_functional
Can give feedback to the 24X7 Customer Care Service center about their impression for the site and services.,functional
Personal information security is defined outside the scope of the SDMS by the database server.,non_functional
When streaming a movie  the buffering time should take no longer than 10 seconds (plus any latency on the user’s connection.),non_functional
For the system to successfully operate the registration system should be integrated with other IT services and the portal.,non_functional
O sistema deve ser simples de usar,non_functional
As classificações devem incluir categorias para tentativa de uso de peças recicladas e uso real de peças recicladas,functional
O usuário poderá baixar compromissos e informações de contato de clientes,functional
The meeting scheduler system shall cancel a meeting due to canceling of an important participant.,functional
