,keyword,score,intent,Unnamed: 0.30,Unnamed: 0.29,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,keywords,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0
355,,0.49,Industry Digital,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,335.0,315.0,structure digital ecosystems,295.0,275.0,255.0,235.0,215.0,195.0,175.0,155.0,135.0,115.0,95.0,75.0,55.0,35.0,15.0,15.0,,,
356,,0.54,Industry Digital,356.0,356.0,356.0,356.0,356.0,356.0,356.0,356.0,356.0,356.0,336.0,316.0,supply chains digital,296.0,276.0,256.0,236.0,216.0,196.0,176.0,156.0,136.0,116.0,96.0,76.0,56.0,36.0,16.0,16.0,,,
357,,0.56,Industry Digital,357.0,357.0,357.0,357.0,357.0,357.0,357.0,357.0,357.0,357.0,337.0,317.0,digital innovation management,297.0,277.0,257.0,237.0,217.0,197.0,177.0,157.0,137.0,117.0,97.0,77.0,57.0,37.0,17.0,17.0,,,
358,,0.67,Industry Digital,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,358.0,338.0,318.0,industry digital,298.0,278.0,258.0,238.0,218.0,198.0,178.0,158.0,138.0,118.0,98.0,78.0,58.0,38.0,18.0,18.0,,,
359,,0.19,Industry Digital,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,359.0,339.0,319.0,firm hierarchical organization,299.0,279.0,259.0,239.0,219.0,199.0,179.0,159.0,139.0,119.0,99.0,79.0,59.0,39.0,19.0,19.0,,,
360,,1.0,Digital Transformation Research,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,340.0,320.0,digital transformation,300.0,280.0,260.0,240.0,220.0,200.0,180.0,160.0,140.0,120.0,100.0,80.0,60.0,40.0,20.0,0.0,0.0,,
361,,0.86,Digital Transformation Research,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,341.0,321.0,digital transformation literature,301.0,281.0,261.0,241.0,221.0,201.0,181.0,161.0,141.0,121.0,101.0,81.0,61.0,41.0,21.0,1.0,1.0,,
362,,0.25,Business Model Innovation,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,362.0,342.0,322.0,business model innovation,302.0,282.0,262.0,242.0,222.0,202.0,182.0,162.0,142.0,122.0,102.0,82.0,62.0,42.0,22.0,2.0,2.0,,
363,,0.6,Digital Transformation Research,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,363.0,343.0,323.0,digital business strategy,303.0,283.0,263.0,243.0,223.0,203.0,183.0,163.0,143.0,123.0,103.0,83.0,63.0,43.0,23.0,3.0,3.0,,
364,,0.92,Digital Transformation Research,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,344.0,324.0,digital transformation research,304.0,284.0,264.0,244.0,224.0,204.0,184.0,164.0,144.0,124.0,104.0,84.0,64.0,44.0,24.0,4.0,4.0,,
365,,0.86,Digital Transformation Research,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0,345.0,325.0,digital transformation organizational,305.0,285.0,265.0,245.0,225.0,205.0,185.0,165.0,145.0,125.0,105.0,85.0,65.0,45.0,25.0,5.0,5.0,,
366,,0.68,Digital Transformation Research,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,366.0,346.0,326.0,digital innovation,306.0,286.0,266.0,246.0,226.0,206.0,186.0,166.0,146.0,126.0,106.0,86.0,66.0,46.0,26.0,6.0,6.0,,
367,,0.89,Digital Transformation Research,367.0,367.0,367.0,367.0,367.0,367.0,367.0,367.0,367.0,367.0,347.0,327.0,digital transformation review,307.0,287.0,267.0,247.0,227.0,207.0,187.0,167.0,147.0,127.0,107.0,87.0,67.0,47.0,27.0,7.0,7.0,,
368,,0.67,Digital Transformation Research,368.0,368.0,368.0,368.0,368.0,368.0,368.0,368.0,368.0,368.0,348.0,328.0,digital business,308.0,288.0,268.0,248.0,228.0,208.0,188.0,168.0,148.0,128.0,108.0,88.0,68.0,48.0,28.0,8.0,8.0,,
369,,0.86,Digital Transformation Research,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,369.0,349.0,329.0,research digital transformation,309.0,289.0,269.0,249.0,229.0,209.0,189.0,169.0,149.0,129.0,109.0,89.0,69.0,49.0,29.0,9.0,9.0,,
370,,0.91,Digital Transformation Research,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,350.0,330.0,adopt digital transformation,310.0,290.0,270.0,250.0,230.0,210.0,190.0,170.0,150.0,130.0,110.0,90.0,70.0,50.0,30.0,10.0,10.0,,
371,,0.92,Digital Transformation Research,371.0,371.0,371.0,371.0,371.0,371.0,371.0,371.0,371.0,371.0,351.0,331.0,digital transformation different,311.0,291.0,271.0,251.0,231.0,211.0,191.0,171.0,151.0,131.0,111.0,91.0,71.0,51.0,31.0,11.0,11.0,,
372,,0.96,Digital Transformation Research,372.0,372.0,372.0,372.0,372.0,372.0,372.0,372.0,372.0,372.0,352.0,332.0,digital transformation new,312.0,292.0,272.0,252.0,232.0,212.0,192.0,172.0,152.0,132.0,112.0,92.0,72.0,52.0,32.0,12.0,12.0,,
373,,0.29,Disruptive Innovation Theory,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,373.0,353.0,333.0,disruptive innovation theory,313.0,293.0,273.0,253.0,233.0,213.0,193.0,173.0,153.0,133.0,113.0,93.0,73.0,53.0,33.0,13.0,13.0,,
374,,0.58,Digital Transformation Research,374.0,374.0,374.0,374.0,374.0,374.0,374.0,374.0,374.0,374.0,354.0,334.0,enabled organizational transformation,314.0,294.0,274.0,254.0,234.0,214.0,194.0,174.0,154.0,134.0,114.0,94.0,74.0,54.0,34.0,14.0,14.0,,
375,,0.13,Disruptive Innovation Theory,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,375.0,355.0,335.0,corporate entrepreneurship,315.0,295.0,275.0,255.0,235.0,215.0,195.0,175.0,155.0,135.0,115.0,95.0,75.0,55.0,35.0,15.0,15.0,,
376,,0.3,Business Model Innovation,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,376.0,356.0,336.0,model innovation,316.0,296.0,276.0,256.0,236.0,216.0,196.0,176.0,156.0,136.0,116.0,96.0,76.0,56.0,36.0,16.0,16.0,,
377,,0.27,Disruptive Innovation Theory,377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,377.0,357.0,337.0,disruptive business model,317.0,297.0,277.0,257.0,237.0,217.0,197.0,177.0,157.0,137.0,117.0,97.0,77.0,57.0,37.0,17.0,17.0,,
378,,0.33,Business Model Innovation,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,358.0,338.0,market technology capability,318.0,298.0,278.0,258.0,238.0,218.0,198.0,178.0,158.0,138.0,118.0,98.0,78.0,58.0,38.0,18.0,18.0,,
379,,0.35,Disruptive Innovation Theory,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,379.0,359.0,339.0,market technology,319.0,299.0,279.0,259.0,239.0,219.0,199.0,179.0,159.0,139.0,119.0,99.0,79.0,59.0,39.0,19.0,19.0,,
380,,0.47,Transformation Digital Innovation,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,380.0,360.0,340.0,digital transformation,320.0,300.0,280.0,260.0,240.0,220.0,200.0,180.0,160.0,140.0,120.0,100.0,80.0,60.0,40.0,20.0,0.0,0.0,
381,,0.5,Transformation Digital Innovation,381.0,381.0,381.0,381.0,381.0,381.0,381.0,381.0,381.0,381.0,361.0,341.0,digital transformation strategy,321.0,301.0,281.0,261.0,241.0,221.0,201.0,181.0,161.0,141.0,121.0,101.0,81.0,61.0,41.0,21.0,1.0,1.0,
382,,0.59,Transformation Digital Innovation,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,362.0,342.0,digital innovation,322.0,302.0,282.0,262.0,242.0,222.0,202.0,182.0,162.0,142.0,122.0,102.0,82.0,62.0,42.0,22.0,2.0,2.0,
383,,0.59,Transformation Digital Innovation,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,363.0,343.0,organizational transformation digital,323.0,303.0,283.0,263.0,243.0,223.0,203.0,183.0,163.0,143.0,123.0,103.0,83.0,63.0,43.0,23.0,3.0,3.0,
384,,0.22,Et Al,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,364.0,344.0,research paper empirical,324.0,304.0,284.0,264.0,244.0,224.0,204.0,184.0,164.0,144.0,124.0,104.0,84.0,64.0,44.0,24.0,4.0,4.0,
385,,0.51,Transformation Digital Innovation,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,385.0,365.0,345.0,term digital technologies,325.0,305.0,285.0,265.0,245.0,225.0,205.0,185.0,165.0,145.0,125.0,105.0,85.0,65.0,45.0,25.0,5.0,5.0,
386,,0.49,Transformation Digital Innovation,386.0,386.0,386.0,386.0,386.0,386.0,386.0,386.0,386.0,386.0,366.0,346.0,digital technologies alter,326.0,306.0,286.0,266.0,246.0,226.0,206.0,186.0,166.0,146.0,126.0,106.0,86.0,66.0,46.0,26.0,6.0,6.0,
387,,0.49,Transformation Digital Innovation,387.0,387.0,387.0,387.0,387.0,387.0,387.0,387.0,387.0,387.0,367.0,347.0,impacts digital transformation,327.0,307.0,287.0,267.0,247.0,227.0,207.0,187.0,167.0,147.0,127.0,107.0,87.0,67.0,47.0,27.0,7.0,7.0,
388,,0.58,Transformation Digital Innovation,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,388.0,368.0,348.0,digital innovation mis,328.0,308.0,288.0,268.0,248.0,228.0,208.0,188.0,168.0,148.0,128.0,108.0,88.0,68.0,48.0,28.0,8.0,8.0,
389,,0.7,Transformation Digital Innovation,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,389.0,369.0,349.0,digital business strategy,329.0,309.0,289.0,269.0,249.0,229.0,209.0,189.0,169.0,149.0,129.0,109.0,89.0,69.0,49.0,29.0,9.0,9.0,
390,,0.79,Digital Platforms Ecosystems,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,370.0,350.0,digital platforms ecosystems,330.0,310.0,290.0,270.0,250.0,230.0,210.0,190.0,170.0,150.0,130.0,110.0,90.0,70.0,50.0,30.0,10.0,10.0,
391,,0.4,Transformation Digital Innovation,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,391.0,371.0,351.0,strategic research dt,331.0,311.0,291.0,271.0,251.0,231.0,211.0,191.0,171.0,151.0,131.0,111.0,91.0,71.0,51.0,31.0,11.0,11.0,
392,,0.43,Transformation Digital Innovation,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,392.0,372.0,352.0,transformational information technology,332.0,312.0,292.0,272.0,252.0,232.0,212.0,192.0,172.0,152.0,132.0,112.0,92.0,72.0,52.0,32.0,12.0,12.0,
393,,0.48,Transformation Digital Innovation,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,373.0,353.0,use digital technologies,333.0,313.0,293.0,273.0,253.0,233.0,213.0,193.0,173.0,153.0,133.0,113.0,93.0,73.0,53.0,33.0,13.0,13.0,
394,,0.17,Et Al,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,374.0,354.0,dremel et al,334.0,314.0,294.0,274.0,254.0,234.0,214.0,194.0,174.0,154.0,134.0,114.0,94.0,74.0,54.0,34.0,14.0,14.0,
395,,0.14,Et Al,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,395.0,375.0,355.0,et al,335.0,315.0,295.0,275.0,255.0,235.0,215.0,195.0,175.0,155.0,135.0,115.0,95.0,75.0,55.0,35.0,15.0,15.0,
396,,0.42,Digital Platforms Ecosystems,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,376.0,356.0,organizational actors,336.0,316.0,296.0,276.0,256.0,236.0,216.0,196.0,176.0,156.0,136.0,116.0,96.0,76.0,56.0,36.0,16.0,16.0,
397,,0.08,Et Al,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,397.0,377.0,357.0,et al 2016,337.0,317.0,297.0,277.0,257.0,237.0,217.0,197.0,177.0,157.0,137.0,117.0,97.0,77.0,57.0,37.0,17.0,17.0,
398,,0.04,Et Al,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,398.0,378.0,358.0,kane et al,338.0,318.0,298.0,278.0,258.0,238.0,218.0,198.0,178.0,158.0,138.0,118.0,98.0,78.0,58.0,38.0,18.0,18.0,
399,,0.54,Transformation Digital Innovation,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,399.0,379.0,359.0,transformation digital innovation,339.0,319.0,299.0,279.0,259.0,239.0,219.0,199.0,179.0,159.0,139.0,119.0,99.0,79.0,59.0,39.0,19.0,19.0,
400,,0.14,Business Ecosystems,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,380.0,360.0,digital business ecosystems,340.0,320.0,300.0,280.0,260.0,240.0,220.0,200.0,180.0,160.0,140.0,120.0,100.0,80.0,60.0,40.0,20.0,0.0,0.0
401,,0.1,Organizational Change,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,381.0,361.0,organizational change,341.0,321.0,301.0,281.0,261.0,241.0,221.0,201.0,181.0,161.0,141.0,121.0,101.0,81.0,61.0,41.0,21.0,1.0,1.0
402,,0.15,Organizational Change,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,402.0,382.0,362.0,organizational change innovation,342.0,322.0,302.0,282.0,262.0,242.0,222.0,202.0,182.0,162.0,142.0,122.0,102.0,82.0,62.0,42.0,22.0,2.0,2.0
403,,0.16,Organizational Change,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,403.0,383.0,363.0,digital transformation,343.0,323.0,303.0,283.0,263.0,243.0,223.0,203.0,183.0,163.0,143.0,123.0,103.0,83.0,63.0,43.0,23.0,3.0,3.0
404,,0.07,Organizational Change,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,404.0,384.0,364.0,organizational change literature,344.0,324.0,304.0,284.0,264.0,244.0,224.0,204.0,184.0,164.0,144.0,124.0,104.0,84.0,64.0,44.0,24.0,4.0,4.0
405,,0.04,Organizational Change,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,385.0,365.0,organizational change processes,345.0,325.0,305.0,285.0,265.0,245.0,225.0,205.0,185.0,165.0,145.0,125.0,105.0,85.0,65.0,45.0,25.0,5.0,5.0
406,,0.1,Organizational Change,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,386.0,366.0,dt organizational change,346.0,326.0,306.0,286.0,266.0,246.0,226.0,206.0,186.0,166.0,146.0,126.0,106.0,86.0,66.0,46.0,26.0,6.0,6.0
407,,0.16,Business Ecosystems,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,407.0,387.0,367.0,business ecosystems,347.0,327.0,307.0,287.0,267.0,247.0,227.0,207.0,187.0,167.0,147.0,127.0,107.0,87.0,67.0,47.0,27.0,7.0,7.0
408,,0.11,Organizational Change,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,388.0,368.0,organizational transformation,348.0,328.0,308.0,288.0,268.0,248.0,228.0,208.0,188.0,168.0,148.0,128.0,108.0,88.0,68.0,48.0,28.0,8.0,8.0
409,,0.12,Organizational Change,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,409.0,389.0,369.0,digital business strategy,349.0,329.0,309.0,289.0,269.0,249.0,229.0,209.0,189.0,169.0,149.0,129.0,109.0,89.0,69.0,49.0,29.0,9.0,9.0
410,,0.16,Organizational Change,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,410.0,390.0,370.0,digital organizational,350.0,330.0,310.0,290.0,270.0,250.0,230.0,210.0,190.0,170.0,150.0,130.0,110.0,90.0,70.0,50.0,30.0,10.0,10.0
411,,0.08,Organizational Change,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,391.0,371.0,turbulent digital business,351.0,331.0,311.0,291.0,271.0,251.0,231.0,211.0,191.0,171.0,151.0,131.0,111.0,91.0,71.0,51.0,31.0,11.0,11.0
412,,0.14,Organizational Change,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,412.0,392.0,372.0,digital business,352.0,332.0,312.0,292.0,272.0,252.0,232.0,212.0,192.0,172.0,152.0,132.0,112.0,92.0,72.0,52.0,32.0,12.0,12.0
413,,0.01,Wiley Online Library,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,413.0,393.0,373.0,wiley online library,353.0,333.0,313.0,293.0,273.0,253.0,233.0,213.0,193.0,173.0,153.0,133.0,113.0,93.0,73.0,53.0,33.0,13.0,13.0
414,,0.1,Organizational Change,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,414.0,394.0,374.0,digital transformation organizational,354.0,334.0,314.0,294.0,274.0,254.0,234.0,214.0,194.0,174.0,154.0,134.0,114.0,94.0,74.0,54.0,34.0,14.0,14.0
415,,0.3,Organizational Change,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,395.0,375.0,innovation mechanisms dt,355.0,335.0,315.0,295.0,275.0,255.0,235.0,215.0,195.0,175.0,155.0,135.0,115.0,95.0,75.0,55.0,35.0,15.0,15.0
416,,0.09,Organizational Change,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,416.0,396.0,376.0,organizational change used,356.0,336.0,316.0,296.0,276.0,256.0,236.0,216.0,196.0,176.0,156.0,136.0,116.0,96.0,76.0,56.0,36.0,16.0,16.0
417,,0.08,Organizational Change,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,397.0,377.0,organizational change explained,357.0,337.0,317.0,297.0,277.0,257.0,237.0,217.0,197.0,177.0,157.0,137.0,117.0,97.0,77.0,57.0,37.0,17.0,17.0
418,,0.06,Organizational Change,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,398.0,378.0,organizational processes change,358.0,338.0,318.0,298.0,278.0,258.0,238.0,218.0,198.0,178.0,158.0,138.0,118.0,98.0,78.0,58.0,38.0,18.0,18.0
419,,0.06,Organizational Change,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,399.0,379.0,organizational change process,359.0,339.0,319.0,299.0,279.0,259.0,239.0,219.0,199.0,179.0,159.0,139.0,119.0,99.0,79.0,59.0,39.0,19.0,19.0
420,,5.0,artificial intelligence,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,400.0,380.0,Gen AI,360.0,340.0,320.0,300.0,280.0,260.0,240.0,220.0,200.0,180.0,160.0,140.0,120.0,100.0,80.0,60.0,40.0,20.0,0.0
421,,5.0,others,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,421.0,401.0,381.0,copilots,361.0,341.0,321.0,301.0,281.0,261.0,241.0,221.0,201.0,181.0,161.0,141.0,121.0,101.0,81.0,61.0,41.0,21.0,1.0
422,,5.0,artificial intelligence,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,422.0,402.0,382.0,ai copilot tools,362.0,342.0,322.0,302.0,282.0,262.0,242.0,222.0,202.0,182.0,162.0,142.0,122.0,102.0,82.0,62.0,42.0,22.0,2.0
423,,5.0,artificial intelligence,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,403.0,383.0,llm suite,363.0,343.0,323.0,303.0,283.0,263.0,243.0,223.0,203.0,183.0,163.0,143.0,123.0,103.0,83.0,63.0,43.0,23.0,3.0
424,,5.0,artificial intelligence,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,404.0,384.0,agentic ai,364.0,344.0,324.0,304.0,284.0,264.0,244.0,224.0,204.0,184.0,164.0,144.0,124.0,104.0,84.0,64.0,44.0,24.0,4.0
425,,5.0,business_model,425.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,425.0,405.0,385.0,open finance,365.0,345.0,325.0,305.0,285.0,265.0,245.0,225.0,205.0,185.0,165.0,145.0,125.0,105.0,85.0,65.0,45.0,25.0,5.0
426,,5.0,business_model,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,406.0,386.0,embedded finance,366.0,346.0,326.0,306.0,286.0,266.0,246.0,226.0,206.0,186.0,166.0,146.0,126.0,106.0,86.0,66.0,46.0,26.0,6.0
427,,5.0,others,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,407.0,387.0,asset tokenization,367.0,347.0,327.0,307.0,287.0,267.0,247.0,227.0,207.0,187.0,167.0,147.0,127.0,107.0,87.0,67.0,47.0,27.0,7.0
428,,5.0,business_model,428.0,428.0,428.0,428.0,428.0,428.0,428.0,428.0,428.0,428.0,408.0,388.0,embedded finance,368.0,348.0,328.0,308.0,288.0,268.0,248.0,228.0,208.0,188.0,168.0,148.0,128.0,108.0,88.0,68.0,48.0,28.0,8.0
429,,4.0,artificial intelligence,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,409.0,389.0,generative AI,369.0,349.0,329.0,309.0,289.0,269.0,249.0,229.0,209.0,189.0,169.0,149.0,129.0,109.0,89.0,69.0,49.0,29.0,9.0
430,,4.0,others,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,410.0,390.0,digital twins,370.0,350.0,330.0,310.0,290.0,270.0,250.0,230.0,210.0,190.0,170.0,150.0,130.0,110.0,90.0,70.0,50.0,30.0,10.0
431,,4.0,business_model,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,411.0,391.0,platform business models,371.0,351.0,331.0,311.0,291.0,271.0,251.0,231.0,211.0,191.0,171.0,151.0,131.0,111.0,91.0,71.0,51.0,31.0,11.0
432,,4.0,artificial intelligence,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,412.0,392.0,AI-as-a-service,372.0,352.0,332.0,312.0,292.0,272.0,252.0,232.0,212.0,192.0,172.0,152.0,132.0,112.0,92.0,72.0,52.0,32.0,12.0
433,,4.0,digital_infrastructure,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,413.0,393.0,platform economy,373.0,353.0,333.0,313.0,293.0,273.0,253.0,233.0,213.0,193.0,173.0,153.0,133.0,113.0,93.0,73.0,53.0,33.0,13.0
434,,4.0,others,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,434.0,414.0,394.0,multisided platforms,374.0,354.0,334.0,314.0,294.0,274.0,254.0,234.0,214.0,194.0,174.0,154.0,134.0,114.0,94.0,74.0,54.0,34.0,14.0
435,,4.0,data_and_analytics,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,415.0,395.0,customer data platforms,375.0,355.0,335.0,315.0,295.0,275.0,255.0,235.0,215.0,195.0,175.0,155.0,135.0,115.0,95.0,75.0,55.0,35.0,15.0
436,,4.0,artificial intelligence,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,416.0,396.0,intelligent automation,376.0,356.0,336.0,316.0,296.0,276.0,256.0,236.0,216.0,196.0,176.0,156.0,136.0,116.0,96.0,76.0,56.0,36.0,16.0
437,,4.0,digital_operations,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,417.0,397.0,workflow automation,377.0,357.0,337.0,317.0,297.0,277.0,257.0,237.0,217.0,197.0,177.0,157.0,137.0,117.0,97.0,77.0,57.0,37.0,17.0
438,,4.0,digital_operations,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,438.0,418.0,398.0,robotic process automation,378.0,358.0,338.0,318.0,298.0,278.0,258.0,238.0,218.0,198.0,178.0,158.0,138.0,118.0,98.0,78.0,58.0,38.0,18.0
439,,4.0,artificial intelligence,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,419.0,399.0,AI fluency,379.0,359.0,339.0,319.0,299.0,279.0,259.0,239.0,219.0,199.0,179.0,159.0,139.0,119.0,99.0,79.0,59.0,39.0,19.0
440,,4.0,artificial intelligence,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,420.0,400.0,sustainable innovation,380.0,360.0,340.0,320.0,300.0,280.0,260.0,240.0,220.0,200.0,180.0,160.0,140.0,120.0,100.0,80.0,60.0,40.0,20.0
441,,4.0,artificial intelligence,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,421.0,401.0,ethical AI,381.0,361.0,341.0,321.0,301.0,281.0,261.0,241.0,221.0,201.0,181.0,161.0,141.0,121.0,101.0,81.0,61.0,41.0,21.0
442,,4.0,artificial intelligence,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,442.0,422.0,402.0,technology-driven sustainability,382.0,362.0,342.0,322.0,302.0,282.0,262.0,242.0,222.0,202.0,182.0,162.0,142.0,122.0,102.0,82.0,62.0,42.0,22.0
443,,4.0,artificial intelligence,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,423.0,403.0,AI,383.0,363.0,343.0,323.0,303.0,283.0,263.0,243.0,223.0,203.0,183.0,163.0,143.0,123.0,103.0,83.0,63.0,43.0,23.0
444,,4.0,artificial intelligence,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,424.0,404.0,efficiency gains,384.0,364.0,344.0,324.0,304.0,284.0,264.0,244.0,224.0,204.0,184.0,164.0,144.0,124.0,104.0,84.0,64.0,44.0,24.0
445,,4.0,artificial intelligence,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,445.0,425.0,405.0,intelligent automation,385.0,365.0,345.0,325.0,305.0,285.0,265.0,245.0,225.0,205.0,185.0,165.0,145.0,125.0,105.0,85.0,65.0,45.0,25.0
446,,4.0,artificial intelligence,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,426.0,406.0,RPA,386.0,366.0,346.0,326.0,306.0,286.0,266.0,246.0,226.0,206.0,186.0,166.0,146.0,126.0,106.0,86.0,66.0,46.0,26.0
447,,4.0,artificial intelligence,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,427.0,407.0,ai-powered,387.0,367.0,347.0,327.0,307.0,287.0,267.0,247.0,227.0,207.0,187.0,167.0,147.0,127.0,107.0,87.0,67.0,47.0,27.0
448,,4.0,artificial intelligence,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,428.0,408.0,domain-specific large language models,388.0,368.0,348.0,328.0,308.0,288.0,268.0,248.0,228.0,208.0,188.0,168.0,148.0,128.0,108.0,88.0,68.0,48.0,28.0
